Author,Reference,source_cohort,n_subjects,bmi_mean,age_mean,caloric_test,kcal_test,hormone_name,units,time_min,value,cohort_v10_primary,cohort_v10_sensitivity,surgery_status,weeks_post_surgery,weight_loss_modality,had_t2dm_pre_surgery
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,30,4.21,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,60,4.33,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,90,4.37,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,120,4.29,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,150,4.19,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,180,4.09,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,0,3.92,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,15,4.33,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,30,4.62,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,60,4.74,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,90,4.43,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,120,4.37,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,150,4.31,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",No obesity-No T2DM Cohort,50,24.4,54,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,180,4.25,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,0,5.03,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,15,7.95,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,30,10.64,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,60,11.48,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,90,8.32,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,120,5.89,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,150,4.86,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,456 Kcal,GLP1_active,pmol/L,180,4.97,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,0,4.39,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,15,4.58,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,30,4.86,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,60,5.09,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,90,5.11,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,120,4.86,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,150,4.68,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Belinova 2014,"Belinova L, Kahleova H, Malinska H, Topolcan O, Vrzalova J, Oliyarnyk O, Kazdova L, Hill M, Pelikanova T. Differential acute postprandial effects of processed meat and isocaloric vegan meals on the gastrointestinal hormone response in subjects suffering from type 2 diabetes and healthy controls: a randomized crossover study. PLoS One. 2014 Sep 15;9(9):e107561. doi: 10.1371/journal.pone.0107561. PMID: 25222490; PMCID: PMC4164634.",Obesity plus Type 2 Diabetes Mellitus Cohort,50,33.3,56,Solid Mixed Meal Test,455 Kcal,GLP1_active,pmol/L,180,4.6,Obesity_T2DM,Obesity_T2DM,not_applicable,NA,none,TRUE
Aukan 2022,Aukan MI. Nymo S. Haagensli Ollestad K. Akersveen Boyesen G. DeBenedictis JN. Rehfeld JF. Coutinho S. Martins C. Differences in gastrointestinal hormones and appetite ratings among obesity classes. Appetite. 2022 Apr 1;171:105940. doi: 10.1016/j.appet.2022.105940. Epub 2022 Jan 19. PMID: 35063622.,No obesity-No T2DM Cohort,45,24.6,39.1,Solid Mixed Meal Test,600 Kcal,PYY_total,pmol/L,0,21,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Aukan 2022,Aukan MI. Nymo S. Haagensli Ollestad K. Akersveen Boyesen G. DeBenedictis JN. Rehfeld JF. Coutinho S. Martins C. Differences in gastrointestinal hormones and appetite ratings among obesity classes. Appetite. 2022 Apr 1;171:105940. doi: 10.1016/j.appet.2022.105940. Epub 2022 Jan 19. PMID: 35063622.,No obesity-No T2DM Cohort,45,24.6,39.1,Solid Mixed Meal Test,600 Kcal,PYY_total,pmol/L,15,29.17,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Aukan 2022,Aukan MI. Nymo S. Haagensli Ollestad K. Akersveen Boyesen G. DeBenedictis JN. Rehfeld JF. Coutinho S. Martins C. Differences in gastrointestinal hormones and appetite ratings among obesity classes. Appetite. 2022 Apr 1;171:105940. doi: 10.1016/j.appet.2022.105940. Epub 2022 Jan 19. PMID: 35063622.,No obesity-No T2DM Cohort,45,24.6,39.1,Solid Mixed Meal Test,600 Kcal,PYY_total,pmol/L,30,33.7,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Aukan 2022,Aukan MI. Nymo S. Haagensli Ollestad K. Akersveen Boyesen G. DeBenedictis JN. Rehfeld JF. Coutinho S. Martins C. Differences in gastrointestinal hormones and appetite ratings among obesity classes. Appetite. 2022 Apr 1;171:105940. doi: 10.1016/j.appet.2022.105940. Epub 2022 Jan 19. PMID: 35063622.,No obesity-No T2DM Cohort,45,24.6,39.1,Solid Mixed Meal Test,600 Kcal,PYY_total,pmol/L,60,33.98,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Aukan 2022,Aukan MI. Nymo S. Haagensli Ollestad K. Akersveen Boyesen G. DeBenedictis JN. Rehfeld JF. Coutinho S. Martins C. Differences in gastrointestinal hormones and appetite ratings among obesity classes. Appetite. 2022 Apr 1;171:105940. doi: 10.1016/j.appet.2022.105940. Epub 2022 Jan 19. PMID: 35063622.,No obesity-No T2DM Cohort,45,24.6,39.1,Solid Mixed Meal Test,600 Kcal,PYY_total,pmol/L,90,35.82,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Aukan 2022,Aukan MI. Nymo S. Haagensli Ollestad K. Akersveen Boyesen G. DeBenedictis JN. Rehfeld JF. Coutinho S. Martins C. Differences in gastrointestinal hormones and appetite ratings among obesity classes. Appetite. 2022 Apr 1;171:105940. doi: 10.1016/j.appet.2022.105940. Epub 2022 Jan 19. PMID: 35063622.,No obesity-No T2DM Cohort,45,24.6,39.1,Solid Mixed Meal Test,600 Kcal,PYY_total,pmol/L,120,37.28,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
