t,mean_diff,lo,hi,hormone_name,cohort,method
169.20000000000002,0.5126795656756311,0.2770747659083234,0.7482843654429387,glucose,Obesity,sup-t bootstrap
172.8,0.45421496373021775,0.22094430871390885,0.6874856187465266,glucose,Obesity,sup-t bootstrap
176.4,0.3957503617848106,0.16375656145079792,0.6277441621188233,glucose,Obesity,sup-t bootstrap
180,0.33728575983938125,0.10549405080208146,0.5690774688766811,glucose,Obesity,sup-t bootstrap
0,4.5681882665885105,4.246504555875436,4.889871977301585,glucose,Obesity_T2DM,sup-t bootstrap
3.6,4.596446877093179,4.279167052919937,4.9137267012664205,glucose,Obesity_T2DM,sup-t bootstrap
7.2,4.624705487597856,4.306477375755651,4.942933599440061,glucose,Obesity_T2DM,sup-t bootstrap
10.8,4.652964098102532,4.328482445684573,4.977445750520491,glucose,Obesity_T2DM,sup-t bootstrap
14.4,4.681222708607204,4.345478577466978,5.01696683974743,glucose,Obesity_T2DM,sup-t bootstrap
18,4.991163664158913,4.619300946919597,5.363026381398229,glucose,Obesity_T2DM,sup-t bootstrap
21.6,5.3574410887200266,4.938798206282215,5.7760839711578384,glucose,Obesity_T2DM,sup-t bootstrap
25.2,5.7237185132811215,5.253417117926589,6.194019908635654,glucose,Obesity_T2DM,sup-t bootstrap
28.8,6.0899959378422395,5.564594663726586,6.615397211957893,glucose,Obesity_T2DM,sup-t bootstrap
32.4,6.359663011630221,5.814906657313653,6.904419365946788,glucose,Obesity_T2DM,sup-t bootstrap
36,6.581024910031659,6.0342085133851935,7.127841306678125,glucose,Obesity_T2DM,sup-t bootstrap
39.6,6.802386808433103,6.251781336717664,7.352992280148542,glucose,Obesity_T2DM,sup-t bootstrap
43.2,7.023748706834512,6.4676604700474485,7.579836943621576,glucose,Obesity_T2DM,sup-t bootstrap
46.800000000000004,7.2451106052359595,6.6818953741996205,7.8083258362722985,glucose,Obesity_T2DM,sup-t bootstrap
50.4,7.466472503637381,6.894547514134304,8.038397493140458,glucose,Obesity_T2DM,sup-t bootstrap
54,7.687834402038834,7.105687926885646,8.26998087719202,glucose,Obesity_T2DM,sup-t bootstrap
57.6,7.909196300440254,7.315394674291526,8.502997926588982,glucose,Obesity_T2DM,sup-t bootstrap
61.2,8.065698794934061,7.4660093916722055,8.665388198195917,glucose,Obesity_T2DM,sup-t bootstrap
64.8,8.092482481612585,7.499677040229683,8.685287922995487,glucose,Obesity_T2DM,sup-t bootstrap
68.4,8.119266168291098,7.531758376919858,8.706773959662339,glucose,Obesity_T2DM,sup-t bootstrap
72,8.14604985496963,7.562210218467644,8.729889491471617,glucose,Obesity_T2DM,sup-t bootstrap
75.60000000000001,8.172833541648153,7.591001744631394,8.75466533866491,glucose,Obesity_T2DM,sup-t bootstrap
79.2,8.19961722832668,7.618115756678625,8.781118699974735,glucose,Obesity_T2DM,sup-t bootstrap
82.8,8.226400915005204,7.643549402458414,8.809252427551995,glucose,Obesity_T2DM,sup-t bootstrap
86.4,8.253184601683728,7.667314298231311,8.839054905136145,glucose,Obesity_T2DM,sup-t bootstrap
90,8.279968288362245,7.689436035308359,8.870500541416131,glucose,Obesity_T2DM,sup-t bootstrap
93.60000000000001,8.180125073499871,7.602126953268588,8.758123193731155,glucose,Obesity_T2DM,sup-t bootstrap
97.2,8.080281858637498,7.513505850538773,8.647057866736224,glucose,Obesity_T2DM,sup-t bootstrap
100.8,7.980438643775133,7.423493412183031,8.537383875367235,glucose,Obesity_T2DM,sup-t bootstrap
104.4,7.880595428912764,7.332014833283039,8.429176024542489,glucose,Obesity_T2DM,sup-t bootstrap
108,7.780752214050391,7.239002197824114,8.322502230276669,glucose,Obesity_T2DM,sup-t bootstrap
111.60000000000001,7.680908999188027,7.144396910291318,8.217421088084736,glucose,Obesity_T2DM,sup-t bootstrap
115.2,7.581065784325651,7.048152006820441,8.113979561830861,glucose,Obesity_T2DM,sup-t bootstrap
118.8,7.4812225694632835,6.950234153159439,8.012210985767128,glucose,Obesity_T2DM,sup-t bootstrap
122.4,7.343209991226443,6.827254426803881,7.859165555649005,glucose,Obesity_T2DM,sup-t bootstrap
126,7.186112731302404,6.691337905084213,7.680887557520595,glucose,Obesity_T2DM,sup-t bootstrap
129.6,7.029015471378361,6.554121014021702,7.503909928735019,glucose,Obesity_T2DM,sup-t bootstrap
133.20000000000002,6.8701796133314055,6.41392631408108,7.326432912581731,glucose,Obesity_T2DM,sup-t bootstrap
136.8,6.71112643051909,6.271853496843421,7.150399364194759,glucose,Obesity_T2DM,sup-t bootstrap
140.4,6.552073247706769,6.127886037084988,6.97626045832855,glucose,Obesity_T2DM,sup-t bootstrap
144,6.393020064894448,5.981815357647579,6.804224772141317,glucose,Obesity_T2DM,sup-t bootstrap
147.6,6.233966882082132,5.833436889346609,6.634496874817656,glucose,Obesity_T2DM,sup-t bootstrap
151.20000000000002,6.092402018423298,5.6998360824109815,6.484967954435615,glucose,Obesity_T2DM,sup-t bootstrap
154.8,5.985813793071436,5.599092690844866,6.372534895298006,glucose,Obesity_T2DM,sup-t bootstrap
158.4,5.879225567719588,5.497066733981428,6.2613844014577476,glucose,Obesity_T2DM,sup-t bootstrap
162,5.772637342367742,5.393711882669452,6.151562802066032,glucose,Obesity_T2DM,sup-t bootstrap
165.6,5.666049117015877,5.2889939482173585,6.043104285814396,glucose,Obesity_T2DM,sup-t bootstrap
169.20000000000002,5.5594608916640125,5.182892620118905,5.9360291632091196,glucose,Obesity_T2DM,sup-t bootstrap
172.8,5.452872666312157,5.075402545033756,5.830342787590557,glucose,Obesity_T2DM,sup-t bootstrap
176.4,5.3462844409603125,4.96653361701379,5.726035264906835,glucose,Obesity_T2DM,sup-t bootstrap
180,5.239696215608435,4.856310443017868,5.623081988199001,glucose,Obesity_T2DM,sup-t bootstrap
0,3.7244988288497183,3.3878322079377905,4.061165449761646,glucose,T2DM,sup-t bootstrap
3.6,3.873676749708485,3.54322920186633,4.20412429755064,glucose,T2DM,sup-t bootstrap
7.2,4.022854670567254,3.691113698835556,4.354595642298952,glucose,T2DM,sup-t bootstrap
10.8,4.1720325914260465,3.831571308769634,4.512493874082459,glucose,T2DM,sup-t bootstrap
14.4,4.321210512284806,3.965147287754991,4.677273736814622,glucose,T2DM,sup-t bootstrap
18,4.5519370781852775,4.1980804338490625,4.9057937225214925,glucose,T2DM,sup-t bootstrap
21.6,4.798973373094091,4.44434707129663,5.153599674891551,glucose,T2DM,sup-t bootstrap
25.2,5.046009668002902,4.682748466084666,5.409270869921137,glucose,T2DM,sup-t bootstrap
28.8,5.293045962911712,4.913821510352941,5.672270415470484,glucose,T2DM,sup-t bootstrap
32.4,5.5713721329839965,5.18773771274095,5.955006553227043,glucose,T2DM,sup-t bootstrap
36,5.865343240638054,5.481097025442546,6.249589455833561,glucose,T2DM,sup-t bootstrap
39.6,6.159314348292097,5.769447598659014,6.549181097925179,glucose,T2DM,sup-t bootstrap
43.2,6.453285455946125,6.053000364883023,6.853570547009226,glucose,T2DM,sup-t bootstrap
46.800000000000004,6.747256563600185,6.332116383822482,7.162396743377888,glucose,T2DM,sup-t bootstrap
50.4,7.0412276712542186,6.6072510282365675,7.47520431427187,glucose,T2DM,sup-t bootstrap
54,7.335198778908263,6.878897094071997,7.79150046374453,glucose,T2DM,sup-t bootstrap
57.6,7.629169886562316,7.147539456082164,8.110800317042468,glucose,T2DM,sup-t bootstrap
61.2,7.862966044270169,7.367143178469405,8.358788910070933,glucose,T2DM,sup-t bootstrap
64.8,7.976412302085678,7.491169815693639,8.461654788477716,glucose,T2DM,sup-t bootstrap
68.4,8.08985855990117,7.612305464397224,8.567411655405117,glucose,T2DM,sup-t bootstrap
72,8.203304817716674,7.730409079178776,8.676200556254573,glucose,T2DM,sup-t bootstrap
75.60000000000001,8.316751075532187,7.845390775861506,8.788111375202867,glucose,T2DM,sup-t bootstrap
79.2,8.430197333347675,7.957220149161805,8.903174517533543,glucose,T2DM,sup-t bootstrap
82.8,8.543643591163175,8.065929206314255,9.021357976012094,glucose,T2DM,sup-t bootstrap
86.4,8.657089848978686,8.171609280573316,9.142570417384055,glucose,T2DM,sup-t bootstrap
90,8.770536106794186,8.274402593329064,9.266669620259307,glucose,T2DM,sup-t bootstrap
93.60000000000001,8.722517279771678,8.245401196401538,9.199633363141817,glucose,T2DM,sup-t bootstrap
97.2,8.674498452749168,8.213234139041084,9.135762766457251,glucose,T2DM,sup-t bootstrap
100.8,8.6264796257266525,8.17756594420912,9.075393307244186,glucose,T2DM,sup-t bootstrap
104.4,8.578460798704125,8.138101926794441,9.018819670613809,glucose,T2DM,sup-t bootstrap
108,8.53044197168162,8.094618504038557,8.966265439324683,glucose,T2DM,sup-t bootstrap
111.60000000000001,8.482423144659103,8.04699006129245,8.917856228025757,glucose,T2DM,sup-t bootstrap
115.2,8.434404317636584,7.995205545444692,8.873603089828476,glucose,T2DM,sup-t bootstrap
118.8,8.386385490614074,7.9393699772787425,8.833401003949406,glucose,T2DM,sup-t bootstrap
122.4,8.340935873437635,7.896495703303096,8.785376043572175,glucose,T2DM,sup-t bootstrap
126,8.296770861184239,7.859192092244142,8.734349630124337,glucose,T2DM,sup-t bootstrap
129.6,8.252605848930834,7.819127649746527,8.686084048115141,glucose,T2DM,sup-t bootstrap
133.20000000000002,8.208440836677449,7.776223790215792,8.640657883139106,glucose,T2DM,sup-t bootstrap
136.8,8.164275824424053,7.730455749647619,8.598095899200485,glucose,T2DM,sup-t bootstrap
140.4,8.120110812170656,7.681854956249655,8.558366668091658,glucose,T2DM,sup-t bootstrap
